Stock #,VIN,Year,Make,Model,Odometer,Certified,Photo Count,Color,Interior,Price,"AutoTrader.com
SRP","AutoTrader.com
VDP",MMR Wholesale,KBB Lending,Age,timestamp
JC503092T,1C4RJFBG0JC503092,2018,Jeep,Grand Cherokee,17443.0,No,23,Diamond Black Crystal Pearlcoat,Black Leather,35705.0,449.0,17.0,33600,35772,28,2021-09-22 05:03:28
JA472815P,WDC0G6EB0JF472815,2018,Mercedes-Benz,GLC,19911.0,No,4,Polar White,Black w/Red Stitching w/Leather Upholstery or Leather Upholstery,51365.0,873.0,29.0,45400,50202,28,2021-09-22 05:03:28
FR685946T,1GKS2CKJ4FR685946,2015,GMC,Yukon,66394.0,No,21,Summit White,Jet Black Leather,46355.0,439.0,8.0,38100,43439,28,2021-09-22 05:03:28
ER386766T,2C4RC1BG7ER386766,2014,Chrysler,Town & Country,60093.0,No,21,Maximum Steel Metallic Clearcoat,Black/Light Graystone Leather,15450.0,1255.0,20.0,9275,14758,29,2021-09-22 05:03:28
FA172811T,1HGCR2F86FA172811,2015,Honda,Accord,59507.0,No,25,White,Leather,19450.0,1305.0,10.0,16350,19238,29,2021-09-22 05:03:28
KF632454P,WDC0G4KB3KF632454,2019,Mercedes-Benz,GLC,12504.0,No,16,Polar White,Black w/MB-Tex Upholstery,40295.0,497.0,17.0,39500,41734,29,2021-09-22 05:03:28
JM174683U,3TMCZ5ANXJM174683,2018,Toyota,Tacoma,39964.0,No,18,Midnight Black Metallic,Black Pkg/Gun Metal w/Leather Seat Trim,39560.0,327.0,14.0,31800,39978,30,2021-09-22 05:03:28
EC517307T,5N1AL0MM9EC517307,2014,INFINITI,QX60,70870.0,No,22,Midnight Garnet,Graphite Leather,22155.0,571.0,20.0,17000,19749,31,2021-09-22 05:03:28
KA494683T,WDDZF4KB2KA494683,2019,Mercedes-Benz,E-Class,15814.0,No,22,Black,Black w/MB-Tex Upholstery,51195.0,381.0,10.0,43400,46849,31,2021-09-22 05:03:28
EC101190T,1C4RJFBG9EC101190,2014,Jeep,Grand Cherokee,116672.0,No,15,Deep Cherry Red Crystal Pearlcoat,Black/Lt Frost Beige Leather,18930.0,713.0,5.0,15150,17793,31,2021-09-22 05:03:28
EA411990T,4JGDA5HB3EA411990,2014,Mercedes-Benz,M-Class,70885.0,No,21,Black,Black w/MB-Tex Leatherette Seat Trim,23390.0,825.0,22.0,20200,22887,32,2021-09-22 05:03:28
LSA54152T,WP0AB2Y11LSA54152,2020,Porsche,Taycan,6859.0,No,34,Carrara White Metallic,Leather,134505.0,2554.0,159.0,113000,127418,32,2021-09-22 05:03:28
G0197743T,1G6AX5SS7G0197743,2016,Cadillac,CTS,92243.0,No,21,Crystal White Tricoat,Jet Black With Jet Black Accents Leather,23420.0,1175.0,19.0,19900,20086,32,2021-09-22 05:03:28
FK203204T,WBA3C3C50FK203204,2015,BMW,3 Series,42460.0,No,17,Mineral Grey Metallic,Black,19970.0,832.0,29.0,16100,18089,32,2021-09-22 05:03:28
GP233395P,WDAPF4CC8GP233395,2016,Mercedes-Benz,Sprinter 3500,7582.0,No,20,Brilliant Silver Metallic,Black w/Leatherette Seat Trim,129900.0,4228.0,156.0,66300,54315,33,2021-09-22 05:03:28
HA108563P,WDDZF4KB2HA108563,2017,Mercedes-Benz,E-Class,52790.0,No,20,Black,Black w/MB-Tex Upholstery,33990.0,494.0,16.0,30800,32167,33,2021-09-22 05:03:28
LCE42275T,WBAGV4C03LCE42275,2020,BMW,8 Series,809.0,No,13,White Metallic,Tartufo/Black Leather,84900.0,1334.0,22.0,-,83660,33,2021-09-22 05:03:28
HN430542P,WDDSJ4GB2HN430542,2017,Mercedes-Benz,CLA,36638.0,No,18,Cirrus White,Black w/MB-Tex Leatherette Seat Trim,27115.0,447.0,16.0,25800,26637,34,2021-09-22 05:03:28
JF740863P,WDDWJ4KB4JF740863,2018,Mercedes-Benz,C-Class,15869.0,Yes,23,Polar White,Black w/MB-Tex Upholstery,40250.0,503.0,12.0,34000,37152,34,2021-09-22 05:03:28
KM163688T,3VWE57BU3KM163688,2019,Volkswagen,Jetta,32237.0,No,25,Blue,Titan Black w/Cloth Seat Trim,21650.0,359.0,3.0,21300,22903,34,2021-09-22 05:03:28
JF068988P,WDD1J6GB7JF068988,2018,Mercedes-Benz,E-Class,23102.0,No,31,Selenite Gray Metallic,Black w/Leather Upholstery,51270.0,946.0,63.0,46300,47423,34,2021-09-22 05:03:28
JB199290C3,4JGDA5JB0JB199290,2018,Mercedes-Benz,GLE,19137.0,No,25,Polar White,Espresso Brown w/MB-Tex Leatherette Seat Trim,47545.0,344.0,5.0,39300,42772,35,2021-09-22 05:03:28
GF011450T,WDC0G4KB3GF011450,2016,Mercedes-Benz,GLC,64841.0,No,20,Lunar Blue Metallic,Silk Beige/Black w/MB-Tex Upholstery,29455.0,326.0,3.0,24400,26889,36,2021-09-22 05:03:28
KU288031C3,55SWF8EB6KU288031,2019,Mercedes-Benz,C-Class,12081.0,Yes,20,Polar White,AMG Silk Beige w/MB-Tex Upholstery,41355.0,239.0,7.0,37200,39342,36,2021-09-22 05:03:28
GKA42024T,WP1AF2A28GKA42024,2016,Porsche,Cayenne,33761.0,No,19,Black,Leather,55935.0,3595.0,158.0,42700,43869,36,2021-09-22 05:03:28
M9G70314U,5UX2V1C08M9G70314,2021,BMW,X4,6981.0,No,25,Alpine White,Tacora Red w/Contrast Stitching w/Vernasca Leather Upholstery,58680.0,555.0,26.0,53000,57126,37,2021-09-22 05:03:28
KD171412T,1C4PJLCX7KD171412,2019,Jeep,Cherokee,12944.0,No,20,Velvet Red Pearlcoat,Black Cloth,23475.0,204.0,2.0,24000,24876,38,2021-09-22 05:03:28
JA723781T,SALYL2RX4JA723781,2018,Land Rover,Range Rover Velar,34044.0,No,25,Yulong White,Ebony w/Light Oyster Stitch w/Perforated Grained Leather Seat Trim or Perforated Grained Leather & Suedecloth Seat Trim or Perforated Windsor Leather Seat Trim,52495.0,325.0,9.0,48300,49130,39,2021-09-22 05:03:28
GB282665P,WDDHF8JB6GB282665,2016,Mercedes-Benz,E-Class,33891.0,No,24,Iridium Silver Metallic,Black w/MB-Tex Upholstery,29455.0,1387.0,65.0,25600,28439,40,2021-09-22 05:03:28
JA369058C3,WDDUG8DB9JA369058,2018,Mercedes-Benz,S-Class,21333.0,No,26,Ruby Black Metallic,Mahogany/Silk Beige w/Exclusive Nappa Leather Upholstery,80930.0,893.0,37.0,69400,70869,40,2021-09-22 05:03:28
KN527709T,1N6AA1F4XKN527709,2019,Nissan,Titan XD,33425.0,No,25,Gun Metallic,Black Leather,44975.0,440.0,4.0,38400,-,40,2021-09-22 05:03:28
EA396098T,4JGDA5JB2EA396098,2014,Mercedes-Benz,M-Class,88167.0,No,25,Blue Metallic,Almond Beige w/MB-Tex Leatherette Seat Trim,21620.0,364.0,5.0,17000,19843,41,2021-09-22 05:03:28
JA388502C3,WDDUG8DB9JA388502,2018,Mercedes-Benz,S-Class,32769.0,No,26,Black,Black w/Nappa Leather Upholstery,78630.0,784.0,13.0,65300,67015,41,2021-09-22 05:03:28
JB118686C3,4JGDA5JB5JB118686,2018,Mercedes-Benz,GLE,20450.0,Yes,20,Selenite Gray Metallic,Espresso Brown w/MB-Tex Leatherette Seat Trim,45785.0,370.0,5.0,39100,42296,41,2021-09-22 05:03:28
JA285273P,WDDZF8KB4JA285273,2018,Mercedes-Benz,E-Class,15447.0,Yes,22,Lunar Blue Metallic,Nut Brown/Black w/Nappa Leather Upholstery,89900.0,3817.0,248.0,84300,84982,41,2021-09-22 05:03:28
KC576495T,1C4SDJCT1KC576495,2019,Dodge,Durango,29100.0,No,24,White Knuckle Clearcoat,Black Leather,45065.0,640.0,43.0,42400,45131,41,2021-09-22 05:03:28
HA261170C3,WDDZF4JB0HA261170,2017,Mercedes-Benz,E-Class,31915.0,No,25,Selenite Gray Metallic,Black w/MB-Tex Upholstery,35520.0,389.0,23.0,32800,34872,41,2021-09-22 05:03:28
CB085007T,5FNYF4H78CB085007,2012,Honda,Pilot,106883.0,No,26,Polished Metal Metallic,Black w/Leather-Trimmed Seat Trim,17540.0,543.0,30.0,13200,15531,42,2021-09-22 05:03:28
KA532946C3,WDDZF4KB2KA532946,2019,Mercedes-Benz,E-Class,36771.0,No,20,Polar White,Black w/MB-Tex Upholstery,47995.0,557.0,11.0,40000,41577,42,2021-09-22 05:03:28
F8283386T,JF2GPASC9F8283386,2015,Subaru,XV Crosstrek,109682.0,No,15,Desert Khaki,black Leather,18180.0,845.0,10.0,13500,14584,44,2021-09-22 05:03:28
KW034921P,WDD3G4FB5KW034921,2019,Mercedes-Benz,A-Class,12801.0,Yes,25,Mojave Silver Metallic,Black w/MB-Tex Upholstery,35495.0,459.0,10.0,32300,35470,44,2021-09-22 05:03:28
E9286056T,2G4GU5GX2E9286056,2014,Buick,Regal,107830.0,No,21,Copper Red Metallic,Ebony Leather,16530.0,791.0,17.0,-,11631,45,2021-09-22 05:03:28
HA109130T,1HGCR2F84HA109130,2017,Honda,Accord,29990.0,No,20,White Orchid,Leather,23765.0,1233.0,16.0,22500,25008,45,2021-09-22 05:03:28
DF204890T,WDDKK7DFXDF204890,2013,Mercedes-Benz,E-Class,75097.0,No,21,Designo Graphite,Black w/Premium Leather Upholstery,28780.0,2113.0,40.0,21600,23741,46,2021-09-22 05:03:28
GM264183T,3VWD67AJ8GM264183,2016,Volkswagen,Jetta,52418.0,No,21,Gray,Cloth,14825.0,463.0,17.0,11800,14575,46,2021-09-22 05:03:28
GB180778T,WDDHF5KB6GB180778,2016,Mercedes-Benz,E-Class,43000.0,No,25,Iridium Silver Metallic,Black w/MB-Tex Upholstery,29170.0,786.0,19.0,25000,27468,46,2021-09-22 05:03:28
KV126460T,WDC0G4JB0KV126460,2019,Mercedes-Benz,GLC,27192.0,No,25,Selenite Gray Metallic,Black w/MB-Tex Upholstery,39385.0,147.0,4.0,33900,36154,46,2021-09-22 05:03:28
EBB07150T,2FMDK3GC6EBB07150,2014,Ford,Edge,105733.0,No,22,Ingot Silver Metallic,Medium Light Stone w/Cloth Bucket Seats,12990.0,536.0,13.0,9075,11564,47,2021-09-22 05:03:28
GU107967T,55SWF4JB6GU107967,2016,Mercedes-Benz,C-Class,55410.0,No,26,Iridium Silver Metallic,Black w/MB-Tex Upholstery,26705.0,157.0,2.0,20600,21551,47,2021-09-22 05:03:28
HA870687T,4JGDA5HB0HA870687,2017,Mercedes-Benz,GLE,39730.0,No,25,Silver,Black w/MB-Tex Leatherette Seat Trim,36330.0,636.0,19.0,33000,35997,47,2021-09-22 05:03:28
HPF92964T,ZACCJAAB8HPF92964,2017,Jeep,Renegade,71649.0,No,20,Alpine White,Black Cloth,16680.0,273.0,2.0,14600,16147,47,2021-09-22 05:03:28
JB153856P,4JGDA5HB6JB153856,2018,Mercedes-Benz,GLE,29970.0,No,26,Lunar Blue Metallic,Black w/MB-Tex Leatherette Seat Trim,44330.0,418.0,9.0,41100,43584,47,2021-09-22 05:03:28
JV112229C3,WDC0G4KB9JV112229,2018,Mercedes-Benz,GLC,41186.0,No,23,Selenite Gray Metallic,Black w/MB-Tex Upholstery,33995.0,390.0,6.0,32800,33780,49,2021-09-22 05:03:28
KF612853C3,WDC0G5EB3KF612853,2019,Mercedes-Benz,GLC,22333.0,No,25,Iridium Silver Metallic,Black w/MB-Tex Upholstery,42610.0,474.0,4.0,40200,37994,49,2021-09-22 05:03:28
GN366298T,WDDSJ4GB5GN366298,2016,Mercedes-Benz,CLA,63354.0,Yes,24,Red,Black w/MB-TEX w/DINAMICA Inserts & Red Contrast Stitching,22875.0,662.0,33.0,19850,24081,50,2021-09-22 05:03:28
JB172467C3,4JGDA5HB2JB172467,2018,Mercedes-Benz,GLE,52752.0,No,24,Black,Ginger Beige/Espresso Brown w/MB-Tex Leatherette Seat Trim,41130.0,1246.0,0.0,36800,37296,50,2021-09-22 05:03:28
LA172537C3,4JGFB4KB6LA172537,2020,Mercedes-Benz,GLE,5781.0,No,27,Mojave Silver Metallic,Black w/MB-Tex Leatherette Seat Trim,62870.0,854.0,6.0,61400,62345,50,2021-09-22 05:03:28
LA062652C3,4JGFB4KB4LA062652,2020,Mercedes-Benz,GLE,34382.0,No,20,Selenite Gray Metallic,Espresso Brown w/MB-Tex Leatherette Seat Trim,62515.0,911.0,7.0,53800,55270,50,2021-09-22 05:03:28
CDX02304T,WBAXG5C5XCDX02304,2012,BMW,5 Series,107103.0,No,25,Alpine White,Black,11960.0,601.0,17.0,7600,9169,51,2021-09-22 05:03:28
KV136753T,WDC0G4KB1KV136753,2019,Mercedes-Benz,GLC,32337.0,No,21,Mojave Silver Metallic,Black w/MB-Tex Upholstery,37145.0,648.0,5.0,35700,38901,51,2021-09-22 05:03:28
LA025105T,WDDYJ8AA2LA025105,2020,Mercedes-Benz,AMG® GT,10861.0,No,21,Iridium Silver Metallic,Silver Pearl/Black w/Diamond Stitching w/Exclusive Nappa Leather Upholstery,148325.0,5004.0,269.0,136000,141949,51,2021-09-22 05:03:28
LCD64121T,WBSAE0C0XLCD64121,2020,BMW,M8,1821.0,No,25,Alpine White,Black Full Merino Leather,131445.0,2090.0,93.0,122000,133967,51,2021-09-22 05:03:28
ES020703T,5TDJKRFH5ES020703,2014,Toyota,Highlander,57562.0,No,26,Attitude Black Metallic,Black w/Perforated Leather Seat Material,28105.0,1015.0,42.0,22800,25622,52,2021-09-22 05:03:28
BF607038T,WDCGG8HB0BF607038,2011,Mercedes-Benz,GLK,88496.0,No,23,Capri Blue Metallic,Almond/Black w/Full Leather Seat Trim,14875.0,946.0,41.0,11300,12690,53,2021-09-22 05:03:28
A5497377T,WD3PE7CC1A5497377,2010,Mercedes-Benz,Sprinter 2500,163521.0,No,0,Arctic White,Black w/LIMA Cloth Seat Trim or Leatherette Seat Trim,24900.0,3898.0,38.0,13400,-,54,2021-09-22 05:03:28
EN051618T,WDDSJ4EB0EN051618,2014,Mercedes-Benz,CLA,63176.0,No,23,Cirrus White,Black w/MB-Tex Upholstery,20330.0,221.0,5.0,17700,20732,55,2021-09-22 05:03:28
H7054874T,KNDPMCACXH7054874,2017,Kia,Sportage,89161.0,No,21,Mineral Silver,black Cloth,16815.0,665.0,0.0,13450,16326,55,2021-09-22 05:03:28
HA158921T,WDDZF6EB0HA158921,2017,Mercedes-Benz,E-Class,53832.0,No,23,Selenite Gray Metallic,Black w/Nappa Leather Upholstery,50985.0,1022.0,48.0,44300,45906,55,2021-09-22 05:03:28
JU251085C3,55SWF4KB4JU251085,2018,Mercedes-Benz,C-Class,28082.0,Yes,25,Black,Silk Beige/Black w/MB-Tex Upholstery,31230.0,291.0,18.0,30800,32516,56,2021-09-22 05:03:28
JB120272C3,4JGDA5HB2JB120272,2018,Mercedes-Benz,GLE,32403.0,No,20,Selenite Gray Metallic,Black w/MB-Tex Leatherette Seat Trim,43840.0,321.0,10.0,40600,41114,56,2021-09-22 05:03:28
NB009633T,5FNRL6H70NB009633,2022,Honda,Odyssey,3791.0,No,25,Obsidian Blue,Gray w/Leather Seat Trim,40210.0,404.0,9.0,-,-,56,2021-09-22 05:03:28
KF632475C3,WDC0G5EB9KF632475,2019,Mercedes-Benz,GLC,31557.0,No,25,Lunar Blue Metallic,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,42950.0,792.0,6.0,38400,36411,56,2021-09-22 05:03:28
KF101841P,WDD1J6JB9KF101841,2019,Mercedes-Benz,E-Class,20819.0,No,22,Selenite Gray Metallic,Black w/Leather Upholstery,68075.0,897.0,13.0,49900,52110,56,2021-09-22 05:03:28
